1	9.05139	0.003	2.3026	2.30259	0.11	0.14
101	15.2701	0.003	2.30313	2.30255	0.09	0.11
201	21.5477	0.003	2.30351	2.30241	0.12	0.1
301	23.6002	0.003	2.30286	2.30257	0.15	0.11
401	33.3283	0.003	2.30324	2.3029	0.05	0.12
501	39.091	0.003	2.30345	2.3024	0.09	0.07
601	44.5921	0.003	2.30369	2.30267	0.07	0.06
701	46.5418	0.003	2.3032	2.30269	0.08	0.07
801	56.4243	0.003	2.30193	2.30256	0.12	0.12
901	62.8084	0.003	2.30372	2.30241	0.08	0.08
1001	68.7732	0.00255	2.30288	2.30196	0.12	0.1
1101	70.7724	0.00255	2.30212	2.30255	0.1	0.1
1201	80.8266	0.00255	2.30295	2.30221	0.11	0.09
1301	86.6212	0.00255	2.30268	2.30248	0.09	0.09
1401	91.8116	0.00255	2.3031	2.30259	0.1	0.06
1501	93.7707	0.00255	2.30241	2.30252	0.11	0.11
1601	104.048	0.00255	2.3031	2.30209	0.08	0.06
1701	110.453	0.00255	2.30242	2.30219	0.07	0.1
1801	116.103	0.00255	2.30279	2.3021	0.06	0.05
1901	118.107	0.00255	2.30231	2.30169	0.09	0.11
2001	128.46	0.0021675	2.30143	2.3009	0.1	0.09
2101	134.242	0.0021675	2.30496	2.2987	0.1	0.13
2201	139.131	0.0021675	2.2663	2.26147	0.15	0.12
2301	141.094	0.0021675	2.23064	2.24417	0.19	0.13
2401	151.69	0.0021675	2.18762	2.1518	0.27	0.19
2501	158.113	0.0021675	2.33695	2.17111	0.19	0.2
2601	163.42	0.0021675	2.12673	2.08146	0.22	0.19
2701	165.396	0.0021675	2.19737	2.0595	0.15	0.24
2801	176.053	0.0021675	2.24331	2.14653	0.1	0.18
2901	181.83	0.0021675	2.13782	2.06339	0.16	0.21
3001	186.407	0.00184238	2.00438	1.97972	0.32	0.21
3101	188.373	0.00184238	2.19054	1.94347	0.23	0.25
3201	199.335	0.00184238	1.95272	2.05079	0.21	0.23
3301	205.754	0.00184238	2.02345	1.91805	0.26	0.27
3401	210.715	0.00184238	1.84095	1.86041	0.36	0.25
3501	212.664	0.00184238	1.96147	1.8862	0.27	0.27
3601	223.627	0.00184238	1.97623	1.86979	0.26	0.26
3701	229.404	0.00184238	1.88319	1.87006	0.26	0.29
3801	233.69	0.00184238	1.82697	1.94095	0.21	0.18
3901	235.643	0.00184238	1.89168	1.76591	0.24	0.32
4001	247	0.00156602	1.92426	1.73282	0.31	0.24
4101	253.437	0.00156602	1.78979	1.72226	0.35	0.38
4201	258.021	0.00156602	1.9063	1.79093	0.25	0.25
4301	259.974	0.00156602	1.8616	1.67603	0.35	0.36
4401	271.238	0.00156602	1.66783	1.62426	0.38	0.4
4501	277.039	0.00156602	1.65584	1.70259	0.41	0.36
4601	281.025	0.00156602	1.69867	1.63878	0.45	0.36
4701	282.997	0.00156602	1.88853	1.61266	0.34	0.42
4801	294.765	0.00156602	1.91962	1.5914	0.24	0.31
4901	301.191	0.00156602	1.67298	1.50854	0.32	0.43
5001	305.425	0.00133112	1.72011	1.55574	0.35	0.43
5101	307.391	0.00133112	1.74469	1.50184	0.42	0.41
5201	319.012	0.00133112	1.6301	1.50842	0.4	0.44
5301	324.84	0.00133112	1.64014	1.48395	0.49	0.44
5401	328.503	0.00133112	1.60855	1.43757	0.47	0.46
5501	330.45	0.00133112	1.62707	1.50577	0.45	0.38
5601	342.576	0.00133112	1.63591	1.44925	0.45	0.37
5701	349.025	0.00133112	1.57833	1.36344	0.49	0.35
5801	352.917	0.00133112	1.58097	1.39344	0.49	0.41
5901	354.877	0.00133112	1.70075	1.3612	0.39	0.42
6001	366.686	0.00113145	1.3803	1.45533	0.48	0.37
6101	372.438	0.00113145	1.49605	1.3111	0.48	0.42
6201	375.797	0.00113145	1.40537	1.40512	0.49	0.45
6301	377.752	0.00113145	1.58259	1.37447	0.36	0.51
6401	390.228	0.00113145	1.57498	1.2831	0.4	0.42
6501	396.654	0.00113145	1.6039	1.33421	0.41	0.47
6601	400.195	0.00113145	1.60575	1.26247	0.4	0.4
6701	402.165	0.00113145	1.42392	1.22396	0.49	0.42
