1	9.5574	0.003	2.30258	2.30258	0.07	0.11
101	18.0222	0.003	2.30317	2.30262	0.08	0.07
201	26.8694	0.003	2.30304	2.30276	0.15	0.16
301	30.7309	0.003	2.30215	2.30265	0.11	0.04
401	42.3352	0.003	2.30226	2.30268	0.12	0.12
501	50.0232	0.003	2.30235	2.30272	0.13	0.1
601	57.4124	0.003	2.30288	2.30267	0.13	0.16
701	61.2258	0.003	2.30388	2.30252	0.09	0.11
801	73.1357	0.003	2.30193	2.30239	0.14	0.12
901	82.1209	0.003	2.30152	2.30194	0.09	0.11
1001	90.309	0.00255	2.30324	2.30233	0.07	0.1
1101	94.1285	0.00255	2.30251	2.30216	0.09	0.14
1201	106.047	0.00255	2.30304	2.30149	0.06	0.05
1301	113.691	0.00255	2.30253	2.30057	0.12	0.1
1401	120.933	0.00255	2.2863	2.27464	0.09	0.16
1501	124.757	0.00255	2.22605	2.22149	0.19	0.14
1601	136.866	0.00255	2.21657	2.08091	0.24	0.19
1701	144.501	0.00255	2.16694	2.16054	0.16	0.19
1801	151.44	0.00255	2.08813	2.02347	0.27	0.21
1901	155.299	0.00255	2.02996	1.98892	0.25	0.18
2001	167.651	0.0021675	2.0229	1.95981	0.22	0.2
2101	176.467	0.0021675	1.92402	1.98955	0.33	0.28
2201	183.805	0.0021675	1.93115	1.91286	0.25	0.27
2301	187.664	0.0021675	1.99193	1.90404	0.3	0.25
2401	200.065	0.0021675	1.97751	1.82583	0.24	0.18
2501	207.712	0.0021675	1.93274	1.827	0.24	0.33
2601	214.339	0.0021675	1.96872	1.8302	0.21	0.27
2701	218.187	0.0021675	1.81984	1.75739	0.3	0.28
2801	231.177	0.0021675	1.85484	1.77859	0.29	0.32
2901	240.197	0.0021675	1.81903	1.64204	0.29	0.24
3001	247.537	0.00184238	1.75052	1.70124	0.27	0.32
3101	251.38	0.00184238	1.76222	1.62227	0.39	0.34
3201	264.073	0.00184238	1.88323	1.64594	0.35	0.3
3301	271.859	0.00184238	1.79755	1.58559	0.32	0.31
3401	278.866	0.00184238	1.76913	1.56364	0.35	0.34
3501	282.707	0.00184238	1.73606	1.61083	0.34	0.28
3601	295.53	0.00184238	1.83101	1.60944	0.33	0.34
3701	303.209	0.00184238	1.7252	1.51471	0.39	0.49
3801	309.398	0.00184238	1.56818	1.45911	0.45	0.35
3901	313.242	0.00184238	1.79919	1.50213	0.32	0.4
4001	326.797	0.00156602	1.67137	1.3884	0.43	0.35
4101	335.278	0.00156602	1.66927	1.4653	0.4	0.4
4201	341.814	0.00156602	1.76108	1.4368	0.37	0.38
4301	345.651	0.00156602	1.52467	1.44012	0.43	0.38
4401	358.792	0.00156602	1.56802	1.42328	0.52	0.4
4501	366.418	0.00156602	1.51319	1.41129	0.45	0.39
4601	372.495	0.00156602	1.64831	1.37997	0.37	0.36
4701	376.348	0.00156602	1.64063	1.31008	0.41	0.51
4801	389.641	0.00156602	1.43919	1.29726	0.51	0.44
4901	397.319	0.00156602	1.48363	1.29035	0.45	0.46
5001	403.019	0.00133112	1.53759	1.34116	0.4	0.51
5101	406.852	0.00133112	1.51804	1.22993	0.54	0.51
5201	420.854	0.00133112	1.35061	1.28285	0.46	0.47
5301	429.534	0.00133112	1.35342	1.18779	0.48	0.45
5401	435.345	0.00133112	1.43224	1.19327	0.49	0.55
5501	439.184	0.00133112	1.5105	1.23263	0.48	0.6
5601	452.817	0.00133112	1.31553	1.23819	0.55	0.54
5701	460.441	0.00133112	1.24652	1.14297	0.57	0.66
5801	465.832	0.00133112	1.45531	1.2582	0.57	0.56
5901	469.687	0.00133112	1.35591	1.1315	0.62	0.55
6001	484.258	0.00113145	1.43659	1.07208	0.51	0.57
6101	493.243	0.00113145	1.31589	1.11757	0.55	0.58
6201	498.959	0.00113145	1.27091	1.16758	0.54	0.54
6301	502.815	0.00113145	1.42777	1.11826	0.44	0.54
6401	516.735	0.00113145	1.29324	1.03735	0.5	0.6
6501	524.475	0.00113145	1.43612	1.15165	0.45	0.57
6601	529.886	0.00113145	1.33647	1.11002	0.5	0.57
6701	533.725	0.00113145	1.43183	1.0795	0.49	0.55
6801	547.793	0.00113145	1.19773	1.06371	0.56	0.56
