1	9.09389	0.003	2.3026	2.30258	0.11	0.14
101	14.8746	0.003	2.30272	2.30244	0.07	0.15
201	20.5395	0.003	2.30247	2.30242	0.08	0.1
301	22.3029	0.003	2.30308	2.30285	0.09	0.11
401	31.8145	0.003	2.30238	2.30276	0.1	0.1
501	37.3884	0.003	2.30543	2.30285	0.03	0.12
601	43.1893	0.003	2.30198	2.30288	0.12	0.1
701	45.0566	0.003	2.30386	2.30235	0.07	0.08
801	54.7227	0.003	2.30295	2.30282	0.08	0.07
901	60.2822	0.003	2.30221	2.30233	0.13	0.11
1001	65.4205	0.00255	2.30353	2.30255	0.11	0.07
1101	67.1769	0.00255	2.3027	2.30267	0.09	0.09
1201	77.0067	0.00255	2.30284	2.30227	0.12	0.12
1301	82.6628	0.00255	2.30289	2.30222	0.06	0.07
1401	88.1438	0.00255	2.30218	2.30296	0.1	0.1
1501	89.9724	0.00255	2.30141	2.30283	0.14	0.08
1601	99.9568	0.00255	2.30244	2.30259	0.08	0.13
1701	105.542	0.00255	2.30182	2.30247	0.13	0.1
1801	110.386	0.00255	2.3034	2.30318	0.07	0.18
1901	112.149	0.00255	2.30382	2.30245	0.03	0.12
2001	122.265	0.0021675	2.30207	2.30235	0.12	0.12
2101	127.898	0.0021675	2.30188	2.30242	0.15	0.07
2201	133.086	0.0021675	2.30275	2.30263	0.09	0.08
2301	134.872	0.0021675	2.30321	2.30239	0.09	0.13
2401	145.185	0.0021675	2.3019	2.30278	0.13	0.13
2501	150.774	0.0021675	2.30294	2.30257	0.06	0.14
2601	155.306	0.0021675	2.30172	2.30243	0.12	0.13
2701	157.062	0.0021675	2.30266	2.30243	0.11	0.09
2801	167.53	0.0021675	2.30207	2.30257	0.12	0.09
2901	173.248	0.0021675	2.30367	2.30234	0.08	0.11
3001	178.099	0.00184238	2.30293	2.30254	0.06	0.07
3101	179.876	0.00184238	2.3015	2.3025	0.09	0.11
3201	190.48	0.00184238	2.30321	2.30212	0.06	0.08
3301	196.055	0.00184238	2.30353	2.30233	0.1	0.05
3401	200.274	0.00184238	2.30282	2.30255	0.04	0.11
3501	202.034	0.00184238	2.30218	2.30222	0.09	0.1
3601	212.765	0.00184238	2.30274	2.30237	0.09	0.06
3701	218.52	0.00184238	2.30275	2.30248	0.11	0.13
3801	223.014	0.00184238	2.30118	2.30216	0.11	0.12
3901	224.769	0.00184238	2.30314	2.30198	0.09	0.1
4001	235.676	0.00156602	2.30203	2.30207	0.1	0.17
4101	241.244	0.00156602	2.30307	2.30188	0.07	0.09
4201	245.159	0.00156602	2.30229	2.30143	0.13	0.09
4301	246.903	0.00156602	2.30202	2.30156	0.12	0.08
4401	257.984	0.00156602	2.30051	2.3015	0.12	0.14
4501	263.543	0.00156602	2.30062	2.30128	0.13	0.07
4601	267.67	0.00156602	2.28953	2.29217	0.15	0.13
4701	269.446	0.00156602	2.27594	2.27811	0.13	0.1
4801	280.62	0.00156602	2.23678	2.20886	0.15	0.15
4901	286.171	0.00156602	2.16373	2.14496	0.16	0.16
5001	289.791	0.00133112	2.21706	2.15827	0.2	0.25
5101	291.538	0.00133112	2.1205	2.12483	0.2	0.18
5201	302.84	0.00133112	2.15174	2.1113	0.27	0.23
5301	308.4	0.00133112	2.15627	2.11777	0.2	0.19
5401	312.218	0.00133112	2.07046	2.0686	0.24	0.2
5501	313.964	0.00133112	2.08522	2.11875	0.28	0.22
5601	325.485	0.00133112	2.08446	2.03223	0.27	0.27
5701	331.043	0.00133112	2.09212	2.02593	0.22	0.24
5801	334.368	0.00133112	2.03065	2.0382	0.23	0.24
5901	336.115	0.00133112	2.07013	1.96844	0.21	0.27
6001	347.744	0.00113145	2.0482	1.97186	0.19	0.19
6101	353.295	0.00113145	2.15251	2.05734	0.15	0.26
6201	356.444	0.00113145	2.02566	1.9966	0.24	0.25
6301	358.185	0.00113145	2.07529	1.96588	0.16	0.16
6401	370.308	0.00113145	1.91843	1.93206	0.2	0.23
6501	376.398	0.00113145	2.02388	1.94975	0.26	0.31
6601	379.644	0.00113145	2.03693	1.9172	0.33	0.32
6701	381.393	0.00113145	2.11379	1.8828	0.17	0.26
6801	393.287	0.00113145	1.77262	1.90858	0.31	0.27
6901	398.822	0.00113145	2.09951	1.80716	0.2	0.26
7001	401.654	0.000961731	2.04775	1.87581	0.24	0.24
7101	403.396	0.000961731	1.88121	1.83103	0.3	0.22
7201	415.876	0.000961731	1.96662	1.84623	0.22	0.24
7301	421.954	0.000961731	1.98761	1.82508	0.26	0.34
7401	424.889	0.000961731	1.98907	1.81455	0.24	0.31
7501	426.64	0.000961731	1.80718	1.84159	0.3	0.24
7601	438.879	0.000961731	1.96289	1.79956	0.26	0.27
7701	444.428	0.000961731	1.99343	1.77332	0.26	0.28
7801	446.969	0.000961731	1.92737	1.81864	0.3	0.17
7901	448.736	0.000961731	1.8563	1.77996	0.34	0.27
8001	461.565	0.000817472	2.01811	1.76498	0.18	0.34
8101	467.643	0.000817472	1.85369	1.73771	0.31	0.3
8201	470.222	0.000817472	1.86782	1.77534	0.25	0.23
8301	471.956	0.000817472	1.97553	1.72072	0.3	0.3
8401	484.5	0.000817472	1.98024	1.74932	0.31	0.31
8501	490.071	0.000817472	1.88106	1.72874	0.3	0.26
8601	492.32	0.000817472	1.78583	1.74816	0.3	0.32
8701	494.07	0.000817472	1.80171	1.68794	0.3	0.28
8801	507.276	0.000817472	1.86579	1.74612	0.29	0.23
8901	513.354	0.000817472	1.82276	1.706	0.37	0.22
9001	515.586	0.000694851	1.79447	1.7175	0.28	0.4
9101	517.338	0.000694851	1.74513	1.65931	0.28	0.31
9201	530.172	0.000694851	1.86571	1.68192	0.34	0.3
9301	535.692	0.000694851	1.83518	1.64204	0.36	0.23
9401	537.607	0.000694851	2.02106	1.6655	0.26	0.27
9501	539.345	0.000694851	1.67948	1.65476	0.41	0.3
9601	552.863	0.000694851	1.71975	1.70884	0.38	0.34
9701	558.934	0.000694851	1.72182	1.61571	0.36	0.32
9801	560.84	0.000694851	1.72589	1.62694	0.36	0.3
9901	570.004	0.000694851	1.75894	1.58847	0.38	0.28
10001	575.554	0.000590623	1.74501	1.58501	0.36	0.28
10101	581.005	0.000590623	1.75613	1.54221	0.34	0.38
10201	582.748	0.000590623	1.67577	1.59751	0.36	0.28
10301	592.218	0.000590623	1.67453	1.56733	0.35	0.28
10401	598.31	0.000590623	1.7671	1.56273	0.36	0.34
10501	604.176	0.000590623	1.65294	1.57755	0.38	0.35
10601	606.044	0.000590623	1.73265	1.58299	0.35	0.36
10701	615.637	0.000590623	1.88859	1.48545	0.29	0.35
10801	621.168	0.000590623	1.5332	1.56836	0.44	0.33
10901	626.323	0.000590623	1.67083	1.56894	0.37	0.37
11001	628.094	0.00050203	1.56209	1.51406	0.43	0.4
11101	637.898	0.00050203	1.76107	1.46514	0.32	0.37
11201	643.977	0.00050203	1.83495	1.55735	0.36	0.45
11301	649.539	0.00050203	1.6328	1.51992	0.38	0.45
11401	651.369	0.00050203	1.64386	1.4936	0.36	0.37
11501	661.264	0.00050203	1.66748	1.50944	0.4	0.42
11601	666.787	0.00050203	1.61504	1.55121	0.44	0.37
11701	671.634	0.00050203	1.52977	1.4656	0.41	0.38
11801	673.386	0.00050203	1.64794	1.48389	0.49	0.42
11901	683.558	0.00050203	1.61979	1.44245	0.46	0.38
12001	689.654	0.000426725	1.68996	1.45183	0.36	0.4
12101	694.874	0.000426725	1.52254	1.44356	0.4	0.35
12201	696.661	0.000426725	1.48542	1.4468	0.43	0.46
12301	706.85	0.000426725	1.53893	1.49932	0.48	0.37
12401	712.394	0.000426725	1.8033	1.45414	0.36	0.36
12501	716.933	0.000426725	1.49947	1.45013	0.46	0.41
12601	718.677	0.000426725	1.47133	1.46048	0.47	0.44
