1	10.8603	0.003	2.303	2.30258	0.06	0.1
101	21.1651	0.003	2.30309	2.30268	0.05	0.12
201	31.3028	0.003	2.30251	2.30241	0.12	0.17
301	37.6433	0.003	2.30106	2.3022	0.18	0.13
401	52.1493	0.003	2.29877	2.30193	0.11	0.07
501	62.4215	0.003	2.31356	2.30062	0.08	0.09
601	72.3987	0.003	2.22858	2.23727	0.19	0.09
701	78.7275	0.003	2.21793	2.21113	0.16	0.16
801	93.2604	0.003	2.26885	2.18788	0.13	0.17
901	103.49	0.003	2.158	2.14985	0.26	0.19
1001	113.282	0.003	2.16145	2.17356	0.16	0.18
1101	119.591	0.003	2.26982	2.10145	0.2	0.2
1201	134.484	0.003	2.16882	2.08916	0.21	0.18
1301	144.776	0.003	2.14929	2.13057	0.12	0.18
1401	154.439	0.003	2.09971	2.06868	0.2	0.23
1501	160.778	0.003	2.07569	2.11151	0.21	0.09
1601	175.6	0.003	2.11931	2.0371	0.17	0.19
1701	185.863	0.003	2.11698	2.04806	0.19	0.14
1801	195.36	0.003	2.17301	1.98882	0.12	0.25
1901	201.7	0.003	2.0909	1.99967	0.2	0.24
2001	216.876	0.00255	1.9715	1.96208	0.24	0.21
2101	227.115	0.00255	2.07854	2.01633	0.19	0.18
2201	236.419	0.00255	2.06031	1.99714	0.2	0.19
2301	242.758	0.00255	2.04389	1.9908	0.22	0.22
2401	258	0.00255	1.95373	1.942	0.2	0.19
2501	268.239	0.00255	2.00911	1.94267	0.21	0.21
2601	277.423	0.00255	2.07213	1.90583	0.22	0.17
2701	283.763	0.00255	1.91178	1.88985	0.22	0.22
2801	299.057	0.00255	2.05361	1.87627	0.22	0.16
2901	309.316	0.00255	1.89864	1.86339	0.27	0.28
3001	318.345	0.00255	1.86392	1.84331	0.29	0.22
3101	324.683	0.00255	1.98192	1.82276	0.3	0.27
3201	340.409	0.00255	1.8496	1.87748	0.27	0.27
3301	350.663	0.00255	1.8687	1.817	0.21	0.27
3401	359.53	0.00255	1.81991	1.8154	0.26	0.26
3501	365.872	0.00255	1.81331	1.82725	0.34	0.3
3601	381.451	0.00255	1.78467	1.82945	0.3	0.25
3701	391.718	0.00255	1.87668	1.75365	0.26	0.41
3801	400.419	0.00255	1.80038	1.81761	0.3	0.2
3901	406.755	0.00255	1.8768	1.76022	0.23	0.3
4001	422.685	0.0021675	1.92636	1.78608	0.25	0.2
4101	432.924	0.0021675	1.96406	1.73154	0.27	0.17
4201	441.465	0.0021675	1.76528	1.73346	0.26	0.27
4301	447.823	0.0021675	1.80517	1.68807	0.29	0.24
4401	463.716	0.0021675	1.89651	1.7226	0.25	0.22
4501	473.957	0.0021675	1.78907	1.71717	0.28	0.28
4601	482.344	0.0021675	1.82804	1.6884	0.23	0.28
4701	488.705	0.0021675	1.79929	1.64155	0.25	0.32
4801	504.783	0.0021675	1.72854	1.71714	0.28	0.21
4901	515.026	0.0021675	1.76989	1.67214	0.37	0.31
5001	523.241	0.0021675	1.65828	1.64965	0.25	0.25
5101	529.589	0.0021675	1.77697	1.65937	0.29	0.22
5201	545.979	0.0021675	1.67269	1.69878	0.26	0.31
5301	556.23	0.0021675	1.68663	1.61007	0.33	0.23
5401	564.306	0.0021675	1.88525	1.66136	0.37	0.22
5501	570.667	0.0021675	1.63027	1.67836	0.33	0.3
5601	587.032	0.0021675	1.78578	1.57431	0.31	0.26
5701	597.254	0.0021675	1.80781	1.58994	0.24	0.32
5801	605.179	0.0021675	1.64273	1.55872	0.25	0.35
5901	611.521	0.0021675	1.68553	1.56744	0.31	0.33
6001	628.062	0.00184238	1.73836	1.56629	0.31	0.27
6101	638.287	0.00184238	1.61144	1.52748	0.36	0.34
6201	646.068	0.00184238	1.85967	1.59267	0.26	0.27
6301	652.405	0.00184238	1.73995	1.63801	0.3	0.27
6401	669.258	0.00184238	1.61097	1.5551	0.41	0.38
6501	679.5	0.00184238	1.68443	1.58847	0.23	0.37
6601	687.109	0.00184238	1.50241	1.55237	0.38	0.41
6701	693.435	0.00184238	1.64887	1.47434	0.3	0.34
6801	710.257	0.00184238	1.73331	1.53482	0.24	0.31
6901	720.473	0.00184238	1.60121	1.50809	0.34	0.31
7001	727.937	0.00184238	1.60863	1.47597	0.34	0.41
7101	734.272	0.00184238	1.55018	1.47658	0.36	0.43
7201	751.456	0.00184238	1.58733	1.54078	0.35	0.32
7301	761.698	0.00184238	1.76251	1.53875	0.36	0.33
7401	769.012	0.00184238	1.70072	1.54085	0.27	0.34
7501	775.334	0.00184238	1.65058	1.57653	0.36	0.37
7601	792.522	0.00184238	1.53214	1.49234	0.44	0.39
7701	802.736	0.00184238	1.52109	1.4745	0.39	0.32
7801	809.896	0.00184238	1.61851	1.47653	0.41	0.33
7901	816.223	0.00184238	1.61185	1.41699	0.28	0.43
8001	833.496	0.00156602	1.59921	1.43651	0.34	0.41
8101	843.715	0.00156602	1.49124	1.3905	0.4	0.36
8201	850.715	0.00156602	1.61474	1.40486	0.39	0.47
