13001	1160.32	0.000362717	0.638514	0.56588	0.82	0.79
13101	1174.49	0.000362717	0.624519	0.588069	0.82	0.78
13201	1183.79	0.000362717	0.61568	0.671974	0.76	0.83
13301	1191.34	0.000362717	0.518571	0.613927	0.81	0.71
13401	1196.19	0.000362717	0.553053	0.599616	0.8	0.83
13501	1210.16	0.000362717	0.707016	0.549171	0.77	0.73
13601	1219.1	0.000362717	0.569024	0.603741	0.84	0.77
13701	1226.49	0.000362717	0.505763	0.655693	0.84	0.83
13801	1231.33	0.000362717	0.554607	0.539076	0.86	0.8
13901	1245.45	0.000362717	0.430227	0.573877	0.86	0.79
14001	1254.22	0.000308309	0.657144	0.574564	0.81	0.8
14101	1261.32	0.000308309	0.632701	0.59757	0.76	0.87
14201	1266.17	0.000308309	0.519022	0.645618	0.82	0.77
14301	1280.99	0.000308309	0.69026	0.604228	0.79	0.82
14401	1290.36	0.000308309	0.599265	0.586356	0.78	0.78
14501	1297.41	0.000308309	0.563584	0.55812	0.81	0.82
14601	1302.27	0.000308309	0.599073	0.574461	0.85	0.84
14701	1316.74	0.000308309	0.618456	0.634984	0.8	0.77
14801	1325.81	0.000308309	0.587989	0.533738	0.77	0.85
14901	1332.82	0.000308309	0.528094	0.533611	0.83	0.77
15001	1337.66	0.000262063	0.669385	0.539703	0.74	0.78
15101	1352.25	0.000262063	0.517379	0.621592	0.79	0.76
15201	1361.01	0.000262063	0.881009	0.641054	0.67	0.85
15301	1367.75	0.000262063	0.616891	0.604915	0.77	0.8
15401	1372.6	0.000262063	0.620703	0.576057	0.77	0.86
15501	1387.38	0.000262063	0.536361	0.581438	0.83	0.88
15601	1396.07	0.000262063	0.717588	0.589309	0.71	0.82
15701	1402.55	0.000262063	0.653215	0.621293	0.75	0.81
15801	1407.43	0.000262063	0.509388	0.533415	0.8	0.79
15901	1422.96	0.000262063	0.539436	0.54592	0.82	0.87
16001	1432.26	0.000222753	0.686541	0.554479	0.73	0.76
16101	1438.65	0.000222753	0.498584	0.566645	0.83	0.79
16201	1443.49	0.000222753	0.581011	0.614585	0.74	0.75
16301	1458.52	0.000222753	0.381794	0.594376	0.84	0.82
16401	1467.68	0.000222753	0.415302	0.598164	0.89	0.75
16501	1473.94	0.000222753	0.579641	0.572826	0.79	0.84
16601	1478.78	0.000222753	0.482885	0.571862	0.81	0.77
16701	1493.98	0.000222753	0.565595	0.578702	0.79	0.68
16801	1502.73	0.000222753	0.729939	0.533243	0.7	0.85
16901	1508.75	0.000222753	0.580145	0.509327	0.78	0.82
17001	1513.59	0.00018934	0.801901	0.531548	0.75	0.72
17101	1529.87	0.00018934	0.478772	0.574813	0.82	0.73
17201	1539.19	0.00018934	0.57147	0.616561	0.79	0.83
17301	1545.09	0.00018934	0.53827	0.591018	0.78	0.83
17401	1549.93	0.00018934	0.602482	0.564102	0.78	0.83
17501	1565.47	0.00018934	0.428556	0.527865	0.86	0.89
17601	1574.59	0.00018934	0.543394	0.56582	0.82	0.79
17701	1580.27	0.00018934	0.6945	0.598055	0.76	0.79
17801	1585.11	0.00018934	0.80104	0.526327	0.75	0.83
17901	1600.8	0.00018934	0.56494	0.517376	0.8	0.88
18001	1609.53	0.000160939	0.495391	0.53392	0.82	0.77
18101	1615.11	0.000160939	0.360992	0.564803	0.87	0.84
18201	1619.95	0.000160939	0.55538	0.630292	0.85	0.85
18301	1635.74	0.000160939	0.596962	0.5942	0.78	0.87
18401	1644.43	0.000160939	0.438714	0.564401	0.87	0.82
18501	1649.81	0.000160939	0.507241	0.512037	0.83	0.8
18601	1654.65	0.000160939	0.482544	0.550307	0.85	0.81
18701	1671.52	0.000160939	0.578179	0.587123	0.78	0.84
18801	1680.88	0.000160939	0.631845	0.504679	0.77	0.81
18901	1686.16	0.000160939	0.469178	0.521528	0.82	0.79
19001	1691	0.000136798	0.697513	0.529261	0.78	0.87
19101	1707.21	0.000136798	0.745873	0.565685	0.75	0.83
19201	1716.11	0.000136798	0.52261	0.616648	0.81	0.8
19301	1721.21	0.000136798	0.425678	0.574741	0.87	0.87
19401	1726.05	0.000136798	0.574891	0.550408	0.85	0.83
19501	1742.28	0.000136798	0.634825	0.51576	0.83	0.84
19601	1750.98	0.000136798	0.613964	0.544679	0.79	0.89
19701	1755.91	0.000136798	0.615696	0.602378	0.76	0.76
19801	1760.75	0.000136798	0.684428	0.510406	0.75	0.8
19901	1777.23	0.000136798	0.430969	0.514503	0.88	0.8
20001	1785.9	0.000116279	0.643524	0.526633	0.76	0.88
20101	1790.74	0.000116279	0.310473	0.578089	0.9	0.85
20201	1803.48	0.000116279	0.495699	0.615694	0.83	0.84
20301	1813.17	0.000116279	0.461121	0.584473	0.81	0.83
20401	1822.64	0.000116279	0.673773	0.547307	0.73	0.69
20501	1827.46	0.000116279	0.482261	0.512313	0.85	0.83
20601	1840.29	0.000116279	0.527626	0.539113	0.81	0.8
20701	1849.33	0.000116279	0.55493	0.588914	0.83	0.82
20801	1857.87	0.000116279	0.524606	0.505726	0.82	0.77
20901	1862.73	0.000116279	0.450745	0.516138	0.81	0.83
21001	1875.7	9.88369e-05	0.534771	0.511435	0.8	0.81
21101	1884.41	9.88369e-05	0.476838	0.571749	0.85	0.82
21201	1892.81	9.88369e-05	0.37695	0.608348	0.92	0.81
21301	1897.66	9.88369e-05	0.582485	0.565657	0.8	0.89
21401	1910.8	9.88369e-05	0.500005	0.557327	0.84	0.86
21501	1919.49	9.88369e-05	0.534575	0.495236	0.8	0.86
21601	1927.52	9.88369e-05	0.439332	0.543315	0.86	0.89
21701	1932.36	9.88369e-05	0.71958	0.622817	0.8	0.81
21801	1945.93	9.88369e-05	0.69816	0.505217	0.75	0.88
21901	1955.61	9.88369e-05	0.560861	0.509166	0.84	0.87
22001	1964.1	8.40113e-05	0.619287	0.50925	0.85	0.78
22101	1968.94	8.40113e-05	0.665085	0.57738	0.75	0.86
22201	1982.41	8.40113e-05	0.547543	0.602977	0.8	0.86
22301	1991.46	8.40113e-05	0.462042	0.561342	0.78	0.84
22401	1999.48	8.40113e-05	0.571404	0.547333	0.79	0.86
22501	2004.32	8.40113e-05	0.616743	0.511503	0.78	0.78
22601	2017.91	8.40113e-05	0.454233	0.534424	0.81	0.83
22701	2026.66	8.40113e-05	0.614819	0.575399	0.81	0.82
22801	2034.23	8.40113e-05	0.466077	0.494854	0.86	0.86
22901	2039.07	8.40113e-05	0.557829	0.494112	0.84	0.84
23001	2053.2	7.14096e-05	0.491595	0.51239	0.82	0.76
23101	2062.82	7.14096e-05	0.664828	0.551807	0.77	0.85
23201	2070.56	7.14096e-05	0.517857	0.597869	0.83	0.77
23301	2075.41	7.14096e-05	0.475696	0.567588	0.85	0.87
23401	2089.32	7.14096e-05	0.372656	0.554928	0.9	0.79
23501	2098.34	7.14096e-05	0.57695	0.500537	0.8	0.85
23601	2105.62	7.14096e-05	0.452978	0.534319	0.83	0.8
23701	2110.46	7.14096e-05	0.529225	0.577859	0.79	0.82
23801	2124.52	7.14096e-05	0.536297	0.502359	0.84	0.81
23901	2133.26	7.14096e-05	0.398353	0.492498	0.81	0.87
24001	2140.39	6.06982e-05	0.384498	0.509439	0.9	0.83
24101	2145.23	6.06982e-05	0.455741	0.565319	0.85	0.74
24201	2159.98	6.06982e-05	0.529543	0.596267	0.84	0.82
24301	2169.27	6.06982e-05	0.544547	0.561604	0.84	0.79
24401	2176.37	6.06982e-05	0.421447	0.54448	0.84	0.82
24501	2181.22	6.06982e-05	0.392112	0.494213	0.89	0.84
24601	2195.59	6.06982e-05	0.421482	0.523219	0.81	0.86
24701	2204.65	6.06982e-05	0.578345	0.583212	0.78	0.78
24801	2211.7	6.06982e-05	0.341204	0.49087	0.85	0.86
24901	2216.53	6.06982e-05	0.453715	0.484796	0.85	0.78
25001	2231.08	5.15935e-05	0.720689	0.515648	0.79	0.81
25101	2239.82	5.15935e-05	0.628936	0.560316	0.81	0.88
25201	2246.49	5.15935e-05	0.458943	0.588596	0.84	0.85
25301	2251.34	5.15935e-05	0.400027	0.56187	0.87	0.81
25401	2266.59	5.15935e-05	0.449262	0.545092	0.79	0.86
25501	2275.87	5.15935e-05	0.503969	0.487757	0.84	0.79
25601	2282.52	5.15935e-05	0.434358	0.529652	0.83	0.88
25701	2287.36	5.15935e-05	0.588281	0.573622	0.82	0.85
25801	2302.23	5.15935e-05	0.364101	0.483837	0.86	0.8
25901	2311.33	5.15935e-05	0.401417	0.487829	0.83	0.84
26001	2317.7	4.38544e-05	0.369929	0.508227	0.89	0.89
26101	2322.53	4.38544e-05	0.565541	0.560776	0.76	0.84
26201	2337.57	4.38544e-05	0.540551	0.588681	0.81	0.85
26301	2346.32	4.38544e-05	0.425777	0.550302	0.85	0.9
26401	2352.54	4.38544e-05	0.423288	0.538651	0.86	0.86
26501	2357.37	4.38544e-05	0.492914	0.482924	0.83	0.77
26601	2372.52	4.38544e-05	0.47046	0.524576	0.83	0.82
26701	2381.21	4.38544e-05	0.540389	0.592316	0.79	0.77
26801	2387.23	4.38544e-05	0.402863	0.48646	0.86	0.84
26901	2392.07	4.38544e-05	0.5463	0.489877	0.86	0.81
27001	2408.09	3.72763e-05	0.481776	0.504499	0.87	0.89
27101	2417.38	3.72763e-05	0.490568	0.568824	0.88	0.84
27201	2423.42	3.72763e-05	0.447502	0.583117	0.86	0.84
27301	2428.25	3.72763e-05	0.474616	0.563055	0.82	0.89
27401	2443.78	3.72763e-05	0.473551	0.540368	0.83	0.79
27501	2452.72	3.72763e-05	0.483059	0.481068	0.83	0.78
27601	2458.51	3.72763e-05	0.411659	0.522442	0.89	0.78
27701	2463.37	3.72763e-05	0.565484	0.581008	0.86	0.88
27801	2479.02	3.72763e-05	0.688432	0.485359	0.78	0.82
27901	2487.76	3.72763e-05	0.479089	0.484882	0.79	0.87
28001	2493.41	3.16848e-05	0.382992	0.500941	0.86	0.85
28101	2498.26	3.16848e-05	0.480909	0.553052	0.86	0.79
28201	2514.08	3.16848e-05	0.426873	0.577862	0.87	0.85
28301	2522.82	3.16848e-05	0.461376	0.555442	0.92	0.81
28401	2528.24	3.16848e-05	0.587535	0.534546	0.79	0.87
28501	2533.08	3.16848e-05	0.568555	0.486302	0.81	0.83
28601	2549.99	3.16848e-05	0.710631	0.525086	0.76	0.84
28701	2559.34	3.16848e-05	0.375942	0.581525	0.84	0.83
28801	2564.69	3.16848e-05	0.443305	0.48385	0.87	0.82
28901	2569.56	3.16848e-05	0.510629	0.482997	0.81	0.84
29001	2585.93	2.69321e-05	0.526617	0.499015	0.79	0.83
29101	2594.9	2.69321e-05	0.623602	0.554218	0.78	0.8
29201	2600.02	2.69321e-05	0.471851	0.579191	0.84	0.8
29301	2604.88	2.69321e-05	0.616488	0.549959	0.81	0.8
29401	2621.15	2.69321e-05	0.554595	0.538609	0.79	0.86
29501	2629.91	2.69321e-05	0.538035	0.479363	0.8	0.87
29601	2634.9	2.69321e-05	0.528862	0.520552	0.79	0.81
29701	2639.76	2.69321e-05	0.379189	0.58021	0.88	0.85
29801	2656.25	2.69321e-05	0.461929	0.480506	0.83	0.82
