1	13.735	0.003	2.30256	2.30262	0.12	0.12
101	24.992	0.003	2.30259	2.30247	0.06	0.11
201	35.7444	0.003	2.30291	2.3029	0.1	0.09
301	42.2691	0.003	2.30276	2.30252	0.12	0.11
401	57.3478	0.003	2.30217	2.30269	0.1	0.1
501	68.0244	0.003	2.30194	2.30262	0.1	0.12
601	78.3879	0.003	2.30277	2.30232	0.09	0.09
701	84.9607	0.003	2.30107	2.302	0.11	0.09
801	100.271	0.003	2.30165	2.30203	0.11	0.18
901	110.9	0.003	2.30095	2.30083	0.14	0.11
1001	121.059	0.00255	2.28719	2.28802	0.12	0.24
1101	127.625	0.00255	2.25244	2.18077	0.1	0.19
1201	143.106	0.00255	2.09429	2.06836	0.17	0.24
1301	153.711	0.00255	2.09445	1.99469	0.16	0.22
1401	163.712	0.00255	1.91833	1.96763	0.23	0.23
1501	170.287	0.00255	1.96515	1.91971	0.3	0.18
1601	185.763	0.00255	2.02053	2.03418	0.26	0.26
1701	196.383	0.00255	1.93296	1.82816	0.23	0.26
1801	206.23	0.00255	2.1149	1.84909	0.23	0.34
1901	212.81	0.00255	1.81921	1.74149	0.33	0.32
2001	228.634	0.0021675	1.89784	1.73191	0.26	0.28
2101	239.223	0.0021675	1.84626	1.69749	0.37	0.31
2201	248.907	0.0021675	1.88607	1.66681	0.36	0.35
2301	255.49	0.0021675	1.84027	1.62846	0.32	0.25
2401	271.421	0.0021675	1.68879	1.5216	0.48	0.34
2501	282.023	0.0021675	1.70955	1.52726	0.41	0.29
2601	291.523	0.0021675	1.84197	1.57233	0.4	0.32
2701	298.118	0.0021675	1.66963	1.53362	0.35	0.42
2801	314.277	0.0021675	1.75781	1.47593	0.41	0.46
2901	324.896	0.0021675	1.5659	1.44101	0.5	0.42
3001	334.251	0.00184238	1.53669	1.4088	0.45	0.44
3101	340.838	0.00184238	1.51752	1.39582	0.47	0.42
3201	356.935	0.00184238	1.56047	1.37595	0.46	0.39
3301	367.531	0.00184238	1.47618	1.37886	0.48	0.35
3401	376.734	0.00184238	1.43287	1.34945	0.5	0.47
3501	383.32	0.00184238	1.50257	1.3361	0.49	0.47
3601	400	0.00184238	1.5746	1.38859	0.44	0.42
3701	410.647	0.00184238	1.29484	1.28582	0.58	0.48
3801	419.69	0.00184238	1.51944	1.25264	0.43	0.48
3901	426.283	0.00184238	1.51958	1.23985	0.41	0.48
4001	442.957	0.00156602	1.30757	1.20249	0.54	0.48
4101	453.566	0.00156602	1.34854	1.12741	0.59	0.54
4201	462.438	0.00156602	1.3067	1.16818	0.5	0.62
4301	469.031	0.00156602	1.36131	1.10707	0.53	0.56
4401	485.643	0.00156602	1.58331	1.10687	0.46	0.45
4501	496.27	0.00156602	1.15677	1.18416	0.58	0.6
4601	505.01	0.00156602	1.29491	1.17322	0.58	0.5
4701	511.606	0.00156602	1.43321	1.13167	0.45	0.61
4801	528.532	0.00156602	1.28528	1.13907	0.56	0.48
4901	539.115	0.00156602	1.14226	1.20265	0.56	0.55
5001	547.67	0.00133112	1.36205	1.04836	0.52	0.46
5101	554.263	0.00133112	1.27184	1.1041	0.59	0.53
5201	571.368	0.00133112	0.886358	1.02548	0.7	0.59
5301	581.964	0.00133112	1.3521	1.0531	0.55	0.6
5401	590.36	0.00133112	1.00352	0.961018	0.64	0.51
5501	596.951	0.00133112	1.0961	1.09048	0.61	0.51
5601	614.011	0.00133112	1.02501	1.07406	0.58	0.6
5701	624.603	0.00133112	1.06282	0.928371	0.63	0.73
5801	632.835	0.00133112	1.17852	0.989534	0.63	0.66
5901	639.422	0.00133112	1.10626	0.95775	0.6	0.54
6001	656.885	0.00113145	1.17512	0.920249	0.61	0.64
6101	667.476	0.00113145	1.05877	0.906769	0.63	0.57
6201	675.537	0.00113145	1.14282	0.953496	0.54	0.63
6301	682.124	0.00113145	1.10341	0.952198	0.61	0.68
6401	699.678	0.00113145	1.01269	0.889364	0.64	0.61
6501	710.288	0.00113145	1.07883	1.00002	0.65	0.62
6601	718.191	0.00113145	0.988112	0.944463	0.63	0.63
6701	724.776	0.00113145	1.14702	0.887677	0.61	0.61
6801	742.334	0.00113145	0.993136	0.875185	0.69	0.62
6901	752.947	0.00113145	0.886751	0.878434	0.67	0.67
7001	760.688	0.000961731	0.967265	0.856352	0.67	0.71
7101	767.284	0.000961731	0.94214	0.820078	0.72	0.64
7201	785.153	0.000961731	1.01008	0.857641	0.66	0.65
7301	795.763	0.000961731	1.0102	0.845227	0.63	0.64
7401	803.338	0.000961731	0.864463	0.868398	0.71	0.66
7501	809.931	0.000961731	0.989988	0.935391	0.68	0.6
7601	827.952	0.000961731	0.836536	0.906452	0.67	0.56
7701	838.569	0.000961731	1.02662	0.833796	0.66	0.69
7801	845.986	0.000961731	0.956721	0.788666	0.65	0.76
7901	852.58	0.000961731	1.01647	0.7971	0.62	0.68
8001	870.913	0.000817472	0.714082	0.773638	0.77	0.6
8101	881.532	0.000817472	0.986023	0.822267	0.68	0.67
8201	888.781	0.000817472	0.818378	0.822005	0.72	0.63
8301	895.369	0.000817472	0.970188	0.838481	0.63	0.74
8401	913.54	0.000817472	0.780119	0.796868	0.69	0.64
8501	924.155	0.000817472	1.07461	0.749504	0.63	0.7
8601	931.251	0.000817472	0.806568	0.78393	0.78	0.66
8701	937.85	0.000817472	0.762051	0.787003	0.77	0.73
8801	956.532	0.000817472	0.909585	0.749368	0.71	0.7
8901	967.151	0.000817472	0.843853	0.756245	0.72	0.74
9001	974.091	0.000694851	0.929272	0.713949	0.73	0.75
9101	980.667	0.000694851	0.710786	0.752213	0.78	0.75
9201	999.276	0.000694851	0.788512	0.788944	0.74	0.75
9301	1009.87	0.000694851	0.875955	0.758207	0.74	0.74
9401	1016.64	0.000694851	0.864825	0.738643	0.73	0.7
9501	1023.23	0.000694851	0.872154	0.761043	0.66	0.63
9601	1042.15	0.000694851	0.802081	0.794904	0.7	0.69
9701	1052.76	0.000694851	0.751536	0.785379	0.73	0.69
9801	1059.36	0.000694851	0.781385	0.702248	0.79	0.79
9901	1073.89	0.000694851	1.03252	0.702184	0.66	0.65
10001	1084.51	0.000590623	0.836113	0.708325	0.71	0.73
10101	1095.02	0.000590623	0.773731	0.739561	0.74	0.67
10201	1101.59	0.000590623	0.897515	0.747198	0.67	0.65
10301	1116.62	0.000590623	0.93466	0.710263	0.69	0.71
10401	1127.27	0.000590623	0.701312	0.699614	0.74	0.67
10501	1137.62	0.000590623	0.530008	0.698712	0.82	0.8
10601	1144.2	0.000590623	0.780561	0.722658	0.72	0.74
10701	1159.42	0.000590623	0.614764	0.76994	0.74	0.79
10801	1170.06	0.000590623	0.62484	0.679489	0.72	0.8
10901	1180.27	0.000590623	0.903107	0.695574	0.68	0.73
11001	1186.85	0.00050203	0.793276	0.663041	0.71	0.81
11101	1202.27	0.00050203	0.77345	0.700578	0.72	0.74
